Country,geometry
Panama,"<Point><coordinates>-77.275,8.025</coordinates></Point>"
Philippines,"<Point><coordinates>125.525,8.025</coordinates></Point>"
Philippines,"<Point><coordinates>125.575,8.025</coordinates></Point>"
Philippines,"<Point><coordinates>125.625,8.025</coordinates></Point>"
Philippines,"<Point><coordinates>125.675,8.025</coordinates></Point>"
Philippines,"<Point><coordinates>126.275,8.025</coordinates></Point>"
Panama,"<Point><coordinates>-78.125,7.975</coordinates></Point>"
Venezuela,"<Point><coordinates>-72.025,7.975</coordinates></Point>"
Philippines,"<Point><coordinates>124.925,7.975</coordinates></Point>"
Philippines,"<Point><coordinates>125.625,7.975</coordinates></Point>"
Philippines,"<Point><coordinates>125.725,7.975</coordinates></Point>"
Philippines,"<Point><coordinates>125.775,7.975</coordinates></Point>"
Philippines,"<Point><coordinates>126.225,7.975</coordinates></Point>"
Philippines,"<Point><coordinates>126.275,7.975</coordinates></Point>"
Philippines,"<Point><coordinates>126.325,7.975</coordinates></Point>"
Philippines,"<Point><coordinates>125.775,7.925</coordinates></Point>"
Philippines,"<Point><coordinates>125.925,7.925</coordinates></Point>"
Philippines,"<Point><coordinates>125.975,7.925</coordinates></Point>"
Philippines,"<Point><coordinates>126.275,7.925</coordinates></Point>"
Philippines,"<Point><coordinates>126.325,7.925</coordinates></Point>"
Colombia,"<Point><coordinates>-77.275,7.875</coordinates></Point>"
Colombia,"<Point><coordinates>-77.225,7.875</coordinates></Point>"
Venezuela,"<Point><coordinates>-72.125,7.875</coordinates></Point>"
Venezuela,"<Point><coordinates>-71.975,7.875</coordinates></Point>"
Philippines,"<Point><coordinates>125.875,7.875</coordinates></Point>"
Philippines,"<Point><coordinates>125.925,7.875</coordinates></Point>"
Philippines,"<Point><coordinates>126.125,7.875</coordinates></Point>"
Philippines,"<Point><coordinates>126.175,7.875</coordinates></Point>"
Philippines,"<Point><coordinates>126.225,7.875</coordinates></Point>"
Philippines,"<Point><coordinates>126.275,7.875</coordinates></Point>"
,"<Point><coordinates>-78.325,7.825</coordinates></Point>"
Panama,"<Point><coordinates>-77.725,7.825</coordinates></Point>"
,"<Point><coordinates>99.025,7.825</coordinates></Point>"
Thailand,"<Point><coordinates>99.075,7.825</coordinates></Point>"
Philippines,"<Point><coordinates>126.325,7.825</coordinates></Point>"
Philippines,"<Point><coordinates>126.375,7.825</coordinates></Point>"
Panama,"<Point><coordinates>-77.625,7.775</coordinates></Point>"
Colombia,"<Point><coordinates>-77.075,7.775</coordinates></Point>"
Sri Lanka,"<Point><coordinates>80.975,7.775</coordinates></Point>"
Philippines,"<Point><coordinates>126.175,7.775</coordinates></Point>"
Philippines,"<Point><coordinates>126.275,7.775</coordinates></Point>"
Philippines,"<Point><coordinates>126.325,7.775</coordinates></Point>"
Venezuela,"<Point><coordinates>-72.025,7.725</coordinates></Point>"
Philippines,"<Point><coordinates>125.925,7.725</coordinates></Point>"
Philippines,"<Point><coordinates>126.325,7.725</coordinates></Point>"
Philippines,"<Point><coordinates>126.375,7.725</coordinates></Point>"
Philippines,"<Point><coordinates>126.475,7.725</coordinates></Point>"
Philippines,"<Point><coordinates>126.525,7.725</coordinates></Point>"
Panama,"<Point><coordinates>-78.225,7.675</coordinates></Point>"
Philippines,"<Point><coordinates>126.275,7.675</coordinates></Point>"
Philippines,"<Point><coordinates>126.325,7.675</coordinates></Point>"
Philippines,"<Point><coordinates>126.375,7.675</coordinates></Point>"
Philippines,"<Point><coordinates>126.425,7.675</coordinates></Point>"
Philippines,"<Point><coordinates>126.475,7.675</coordinates></Point>"
Philippines,"<Point><coordinates>126.175,7.625</coordinates></Point>"
Philippines,"<Point><coordinates>126.225,7.625</coordinates></Point>"
Philippines,"<Point><coordinates>126.275,7.625</coordinates></Point>"
Philippines,"<Point><coordinates>126.325,7.625</coordinates></Point>"
Philippines,"<Point><coordinates>126.375,7.625</coordinates></Point>"
Philippines,"<Point><coordinates>126.425,7.625</coordinates></Point>"
Panama,"<Point><coordinates>-77.875,7.575</coordinates></Point>"
Colombia,"<Point><coordinates>-76.525,7.575</coordinates></Point>"
Colombia,"<Point><coordinates>-76.375,7.575</coordinates></Point>"
Philippines,"<Point><coordinates>126.225,7.575</coordinates></Point>"
Philippines,"<Point><coordinates>126.325,7.575</coordinates></Point>"
Philippines,"<Point><coordinates>126.375,7.575</coordinates></Point>"
Philippines,"<Point><coordinates>126.425,7.575</coordinates></Point>"
Philippines,"<Point><coordinates>126.475,7.575</coordinates></Point>"
Philippines,"<Point><coordinates>126.525,7.575</coordinates></Point>"
Colombia,"<Point><coordinates>-76.375,7.525</coordinates></Point>"
Colombia,"<Point><coordinates>-76.275,7.525</coordinates></Point>"
Venezuela,"<Point><coordinates>-72.225,7.525</coordinates></Point>"
Philippines,"<Point><coordinates>126.225,7.525</coordinates></Point>"
Philippines,"<Point><coordinates>126.275,7.525</coordinates></Point>"
Philippines,"<Point><coordinates>126.325,7.525</coordinates></Point>"
Philippines,"<Point><coordinates>126.375,7.525</coordinates></Point>"
Philippines,"<Point><coordinates>126.425,7.525</coordinates></Point>"
Philippines,"<Point><coordinates>126.475,7.525</coordinates></Point>"
Philippines,"<Point><coordinates>126.525,7.525</coordinates></Point>"
Philippines,"<Point><coordinates>126.575,7.525</coordinates></Point>"
Colombia,"<Point><coordinates>-76.425,7.475</coordinates></Point>"
Colombia,"<Point><coordinates>-76.375,7.475</coordinates></Point>"
Venezuela,"<Point><coordinates>-72.275,7.475</coordinates></Point>"
Venezuela,"<Point><coordinates>-72.125,7.475</coordinates></Point>"
Thailand,"<Point><coordinates>99.925,7.475</coordinates></Point>"
Philippines,"<Point><coordinates>126.375,7.475</coordinates></Point>"
Philippines,"<Point><coordinates>126.425,7.475</coordinates></Point>"
Philippines,"<Point><coordinates>126.475,7.475</coordinates></Point>"
Colombia,"<Point><coordinates>-76.425,7.425</coordinates></Point>"
Colombia,"<Point><coordinates>-76.225,7.425</coordinates></Point>"
Colombia,"<Point><coordinates>-76.025,7.425</coordinates></Point>"
Colombia,"<Point><coordinates>-75.875,7.425</coordinates></Point>"
Colombia,"<Point><coordinates>-75.825,7.425</coordinates></Point>"
Colombia,"<Point><coordinates>-75.425,7.425</coordinates></Point>"
Venezuela,"<Point><coordinates>-72.275,7.425</coordinates></Point>"
Venezuela,"<Point><coordinates>-72.225,7.425</coordinates></Point>"
Sri Lanka,"<Point><coordinates>80.475,7.425</coordinates></Point>"
Sri Lanka,"<Point><coordinates>80.825,7.425</coordinates></Point>"
Thailand,"<Point><coordinates>99.575,7.425</coordinates></Point>"
Philippines,"<Point><coordinates>126.325,7.425</coordinates></Point>"
Panama,"<Point><coordinates>-77.975,7.375</coordinates></Point>"
Colombia,"<Point><coordinates>-75.925,7.375</coordinates></Point>"
Colombia,"<Point><coordinates>-75.425,7.375</coordinates></Point>"
Colombia,"<Point><coordinates>-72.275,7.375</coordinates></Point>"
Colombia,"<Point><coordinates>-72.225,7.375</coordinates></Point>"
Venezuela,"<Point><coordinates>-72.175,7.375</coordinates></Point>"
Thailand,"<Point><coordinates>99.575,7.375</coordinates></Point>"
Colombia,"<Point><coordinates>-77.325,7.325</coordinates></Point>"
Colombia,"<Point><coordinates>-72.375,7.325</coordinates></Point>"
Colombia,"<Point><coordinates>-72.275,7.325</coordinates></Point>"
Colombia,"<Point><coordinates>-72.225,7.325</coordinates></Point>"
Sri Lanka,"<Point><coordinates>81.525,7.325</coordinates></Point>"
Colombia,"<Point><coordinates>-72.325,7.275</coordinates></Point>"
Colombia,"<Point><coordinates>-72.275,7.275</coordinates></Point>"
Colombia,"<Point><coordinates>-77.675,7.225</coordinates></Point>"
Colombia,"<Point><coordinates>-77.125,7.225</coordinates></Point>"
Colombia,"<Point><coordinates>-75.625,7.225</coordinates></Point>"
Colombia,"<Point><coordinates>-72.525,7.225</coordinates></Point>"
Malaysia,"<Point><coordinates>117.075,7.225</coordinates></Point>"
Colombia,"<Point><coordinates>-77.725,7.175</coordinates></Point>"
Colombia,"<Point><coordinates>-77.675,7.175</coordinates></Point>"
Colombia,"<Point><coordinates>-77.625,7.175</coordinates></Point>"
Colombia,"<Point><coordinates>-76.875,7.175</coordinates></Point>"
Thailand,"<Point><coordinates>100.075,7.175</coordinates></Point>"
Philippines,"<Point><coordinates>125.175,7.175</coordinates></Point>"
Colombia,"<Point><coordinates>-76.975,7.125</coordinates></Point>"
Colombia,"<Point><coordinates>-76.925,7.125</coordinates></Point>"
Colombia,"<Point><coordinates>-76.875,7.125</coordinates></Point>"
Colombia,"<Point><coordinates>-76.825,7.125</coordinates></Point>"
Colombia,"<Point><coordinates>-72.375,7.125</coordinates></Point>"
Colombia,"<Point><coordinates>-77.275,7.075</coordinates></Point>"
Colombia,"<Point><coordinates>-76.725,7.075</coordinates></Point>"
Colombia,"<Point><coordinates>-72.325,7.075</coordinates></Point>"
Sri Lanka,"<Point><coordinates>81.175,7.075</coordinates></Point>"
Sri Lanka,"<Point><coordinates>81.225,7.075</coordinates></Point>"
India,"<Point><coordinates>93.825,7.075</coordinates></Point>"
Colombia,"<Point><coordinates>-77.325,7.025</coordinates></Point>"
Colombia,"<Point><coordinates>-76.675,7.025</coordinates></Point>"
Colombia,"<Point><coordinates>-77.425,6.975</coordinates></Point>"
Colombia,"<Point><coordinates>-75.875,6.975</coordinates></Point>"
Sri Lanka,"<Point><coordinates>80.875,6.975</coordinates></Point>"
Sri Lanka,"<Point><coordinates>81.025,6.975</coordinates></Point>"
Thailand,"<Point><coordinates>100.625,6.975</coordinates></Point>"
Colombia,"<Point><coordinates>-77.675,6.925</coordinates></Point>"
Colombia,"<Point><coordinates>-77.425,6.925</coordinates></Point>"
Colombia,"<Point><coordinates>-77.175,6.925</coordinates></Point>"
Colombia,"<Point><coordinates>-77.025,6.925</coordinates></Point>"
Colombia,"<Point><coordinates>-76.675,6.925</coordinates></Point>"
Colombia,"<Point><coordinates>-72.425,6.925</coordinates></Point>"
Colombia,"<Point><coordinates>-72.375,6.925</coordinates></Point>"
Sri Lanka,"<Point><coordinates>81.075,6.925</coordinates></Point>"
Thailand,"<Point><coordinates>100.075,6.925</coordinates></Point>"
Thailand,"<Point><coordinates>100.175,6.925</coordinates></Point>"
,"<Point><coordinates>-77.675,6.875</coordinates></Point>"
Colombia,"<Point><coordinates>-77.475,6.875</coordinates></Point>"
Colombia,"<Point><coordinates>-76.775,6.875</coordinates></Point>"
Colombia,"<Point><coordinates>-72.125,6.875</coordinates></Point>"
Colombia,"<Point><coordinates>-77.475,6.825</coordinates></Point>"
Colombia,"<Point><coordinates>-77.275,6.825</coordinates></Point>"
Colombia,"<Point><coordinates>-77.125,6.825</coordinates></Point>"
Colombia,"<Point><coordinates>-72.275,6.825</coordinates></Point>"
Colombia,"<Point><coordinates>-72.125,6.825</coordinates></Point>"
Sri Lanka,"<Point><coordinates>80.825,6.825</coordinates></Point>"
Thailand,"<Point><coordinates>100.175,6.825</coordinates></Point>"
Colombia,"<Point><coordinates>-77.475,6.775</coordinates></Point>"
Colombia,"<Point><coordinates>-77.425,6.775</coordinates></Point>"
Colombia,"<Point><coordinates>-76.675,6.775</coordinates></Point>"
Colombia,"<Point><coordinates>-76.575,6.775</coordinates></Point>"
Colombia,"<Point><coordinates>-75.775,6.775</coordinates></Point>"
Colombia,"<Point><coordinates>-72.275,6.775</coordinates></Point>"
Colombia,"<Point><coordinates>-72.225,6.775</coordinates></Point>"
Colombia,"<Point><coordinates>-72.075,6.775</coordinates></Point>"
Colombia,"<Point><coordinates>-77.525,6.725</coordinates></Point>"
Colombia,"<Point><coordinates>-77.425,6.725</coordinates></Point>"
Colombia,"<Point><coordinates>-77.225,6.725</coordinates></Point>"
Colombia,"<Point><coordinates>-77.175,6.725</coordinates></Point>"
Colombia,"<Point><coordinates>-76.725,6.725</coordinates></Point>"
Colombia,"<Point><coordinates>-76.675,6.725</coordinates></Point>"
Colombia,"<Point><coordinates>-76.625,6.725</coordinates></Point>"
Thailand,"<Point><coordinates>100.175,6.725</coordinates></Point>"
Colombia,"<Point><coordinates>-77.375,6.675</coordinates></Point>"
Colombia,"<Point><coordinates>-77.225,6.675</coordinates></Point>"
Colombia,"<Point><coordinates>-77.075,6.675</coordinates></Point>"
Colombia,"<Point><coordinates>-76.725,6.675</coordinates></Point>"
Colombia,"<Point><coordinates>-76.575,6.675</coordinates></Point>"
Colombia,"<Point><coordinates>-72.075,6.675</coordinates></Point>"
Colombia,"<Point><coordinates>-77.175,6.625</coordinates></Point>"
Colombia,"<Point><coordinates>-76.975,6.625</coordinates></Point>"
Colombia,"<Point><coordinates>-76.825,6.625</coordinates></Point>"
,"<Point><coordinates>-58.575,6.625</coordinates></Point>"
Colombia,"<Point><coordinates>-76.675,6.575</coordinates></Point>"
Thailand,"<Point><coordinates>100.025,6.575</coordinates></Point>"
Malaysia,"<Point><coordinates>100.175,6.575</coordinates></Point>"
Malaysia,"<Point><coordinates>100.225,6.575</coordinates></Point>"
Colombia,"<Point><coordinates>-77.325,6.525</coordinates></Point>"
Thailand,"<Point><coordinates>100.625,6.525</coordinates></Point>"
Thailand,"<Point><coordinates>101.625,6.525</coordinates></Point>"
Guyana,"<Point><coordinates>-58.575,6.475</coordinates></Point>"
Thailand,"<Point><coordinates>100.125,6.475</coordinates></Point>"
Colombia,"<Point><coordinates>-77.025,6.425</coordinates></Point>"
Colombia,"<Point><coordinates>-76.925,6.425</coordinates></Point>"
Colombia,"<Point><coordinates>-76.875,6.425</coordinates></Point>"
Colombia,"<Point><coordinates>-76.525,6.425</coordinates></Point>"
,"<Point><coordinates>99.675,6.425</coordinates></Point>"
Malaysia,"<Point><coordinates>99.725,6.425</coordinates></Point>"
Thailand,"<Point><coordinates>100.825,6.425</coordinates></Point>"
Thailand,"<Point><coordinates>101.325,6.425</coordinates></Point>"
Thailand,"<Point><coordinates>101.675,6.425</coordinates></Point>"
Colombia,"<Point><coordinates>-76.975,6.375</coordinates></Point>"
Colombia,"<Point><coordinates>-76.925,6.375</coordinates></Point>"
Guyana,"<Point><coordinates>-60.475,6.375</coordinates></Point>"
Malaysia,"<Point><coordinates>99.675,6.375</coordinates></Point>"
Colombia,"<Point><coordinates>-77.075,6.325</coordinates></Point>"
Colombia,"<Point><coordinates>-77.025,6.325</coordinates></Point>"
Colombia,"<Point><coordinates>-76.975,6.325</coordinates></Point>"
Colombia,"<Point><coordinates>-76.775,6.325</coordinates></Point>"
Guyana,"<Point><coordinates>-60.525,6.325</coordinates></Point>"
Thailand,"<Point><coordinates>101.425,6.325</coordinates></Point>"
Malaysia,"<Point><coordinates>117.575,6.325</coordinates></Point>"
Malaysia,"<Point><coordinates>117.625,6.325</coordinates></Point>"
Philippines,"<Point><coordinates>124.225,6.325</coordinates></Point>"
Colombia,"<Point><coordinates>-77.125,6.275</coordinates></Point>"
Colombia,"<Point><coordinates>-77.025,6.275</coordinates></Point>"
Colombia,"<Point><coordinates>-76.575,6.275</coordinates></Point>"
Colombia,"<Point><coordinates>-72.075,6.275</coordinates></Point>"
Venezuela,"<Point><coordinates>-64.975,6.275</coordinates></Point>"
Thailand,"<Point><coordinates>101.925,6.275</coordinates></Point>"
Malaysia,"<Point><coordinates>117.425,6.275</coordinates></Point>"
Colombia,"<Point><coordinates>-77.125,6.225</coordinates></Point>"
Colombia,"<Point><coordinates>-76.325,6.225</coordinates></Point>"
Colombia,"<Point><coordinates>-72.125,6.225</coordinates></Point>"
Malaysia,"<Point><coordinates>116.825,6.225</coordinates></Point>"
Malaysia,"<Point><coordinates>117.575,6.225</coordinates></Point>"
Colombia,"<Point><coordinates>-72.225,6.175</coordinates></Point>"
Guyana,"<Point><coordinates>-60.875,6.175</coordinates></Point>"
Thailand,"<Point><coordinates>102.025,6.175</coordinates></Point>"
Malaysia,"<Point><coordinates>117.525,6.175</coordinates></Point>"
Philippines,"<Point><coordinates>124.875,6.175</coordinates></Point>"
Philippines,"<Point><coordinates>125.575,6.175</coordinates></Point>"
Colombia,"<Point><coordinates>-77.375,6.125</coordinates></Point>"
