cartodb_id,gid,id_0,iso,name_0,id_1,name_1,id_2,name_2,id_3,name_3,id_4,name_4,varname_4,type_4,engtype_4,validfr_4,validto_4,remarks_4,shape_leng,shape_area,latitude,longitude,center_latitude,center_longitude,created_at,updated_at
5671,5657,70,ESP,Spain,940,Cataluña,13624,Lleida,24474,n.a. (165),14745,Camarasa,,Municipality,Municipality,Unknown,Present,,1.02761865286,0.0169414409790,42,1,41.8719816,0.8746512,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5682,5669,70,ESP,Spain,940,Cataluña,13624,Lleida,24474,n.a. (165),14757,Os de Balaguer,,Municipality,Municipality,Unknown,Present,,0.901426359644,0.0146622943470,42,1,41.8728209,0.7197718,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5677,5663,70,ESP,Spain,940,Cataluña,13624,Lleida,24474,n.a. (165),14751,La Baronia de Rialb,,Municipality,Municipality,Unknown,Present,,0.754190035297,0.0156979768535,42,1,41.974248,1.178759,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5678,5665,70,ESP,Spain,940,Cataluña,13624,Lleida,24474,n.a. (165),14753,Les Avellanes i Santa Linya,,Municipality,Municipality,Unknown,Present,,0.638957664023,0.0112845155620,42,1,41.9078206,0.766037,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
774,756,70,ESP,Spain,935,Andalucía,13600,Huelva,24290,n.a. (133),9639,Los Marines,,Municipality,Municipality,Unknown,Present,,0.195918244493,0.00102441122350,38,-7,37.9030323,-6.6233202,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5697,5687,70,ESP,Spain,940,Cataluña,13624,Lleida,24475,n.a. (166),14789,Tàrrega,Tárrega,Municipality,Municipality,Unknown,Present,,0.675677645016,0.00950222950200,42,1,41.6468598,1.1392149,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5701,5691,70,ESP,Spain,940,Cataluña,13624,Lleida,24475,n.a. (166),14793,Vilanova de Bellpuig,,Municipality,Municipality,Unknown,Present,,0.184911601031,0.00150864111850,42,1,41.6148144,0.9596246,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5704,5694,70,ESP,Spain,940,Cataluña,13624,Lleida,24476,n.a. (167),14796,Biosca,,Municipality,Municipality,Unknown,Present,,0.400469334231,0.00717776061550,42,1,41.8394627,1.3561621,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5763,5754,70,ESP,Spain,940,Cataluña,13625,Tarragona,24480,n.a. (240),14861,Llorac,Llorach,Municipality,Municipality,Unknown,Present,,0.334087343803,0.00255747918150,42,1,41.5570923,1.307496,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5717,5707,70,ESP,Spain,940,Cataluña,13624,Lleida,24476,n.a. (167),14814,Ribera d'Ondara,Ribera de Ondara,Municipality,Municipality,Unknown,Present,,0.525495307170,0.00585654394600,42,1,41.629444,1.343056,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5723,5713,70,ESP,Spain,940,Cataluña,13624,Lleida,24476,n.a. (167),14820,Talavera,,Municipality,Municipality,Unknown,Present,,0.346304665700,0.00325192192500,42,1,41.5817132,1.3390835,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5725,5715,70,ESP,Spain,940,Cataluña,13624,Lleida,24476,n.a. (167),14822,Torà,Torá,Municipality,Municipality,Unknown,Present,,0.607949388620,0.0101381732245,42,1,41.8122305,1.4009108,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
1410,2288,70,ESP,Spain,938,Castilla y León,13609,Burgos,24361,n.a. (65),11363,La Gallega,,Municipality,Municipality,Unknown,Present,,0.190611656975,0.00188190897750,42,-3,41.8986558,-3.2640396,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5726,5716,70,ESP,Spain,940,Cataluña,13624,Lleida,24476,n.a. (167),14823,Torrefeta i Florejacs,Torrefeta y Florejachs,Municipality,Municipality,Unknown,Present,,0.923193443395,0.00968848977200,42,1,41.7543227,1.2747611,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5734,5724,70,ESP,Spain,940,Cataluña,13624,Lleida,24477,n.a. (168),14831,Alguaire,,Municipality,Municipality,Unknown,Present,,0.362194659489,0.00543065356050,42,1,41.7379521,0.5897447,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5754,5743,70,ESP,Spain,940,Cataluña,13624,Lleida,24477,n.a. (168),14850,Torrefarrera,,Municipality,Municipality,Unknown,Present,,0.361247742148,0.00254664230050,42,1,41.6733898,0.6067967,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5745,5745,70,ESP,Spain,940,Cataluña,13624,Lleida,24477,n.a. (168),14852,Torres de Segre,,Municipality,Municipality,Unknown,Present,,0.556388789200,0.00547061261500,42,1,41.534059,0.5141932,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5746,5735,70,ESP,Spain,940,Cataluña,13624,Lleida,24477,n.a. (168),14842,Lleida,Lérida,Municipality,Municipality,Unknown,Present,,1.21602312465,0.0229199792800,42,1,41.6141518,0.6257825,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5760,5751,70,ESP,Spain,940,Cataluña,13625,Tarragona,24480,n.a. (240),14858,Conesa,,Municipality,Municipality,Unknown,Present,,0.274257278916,0.00315047579950,42,1,41.5202019,1.2927092,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5765,5756,70,ESP,Spain,940,Cataluña,13625,Tarragona,24480,n.a. (240),14863,Pontils,Santa Perpetua,Municipality,Municipality,Unknown,Present,,0.436725180136,0.00728866305850,41,1,41.4772418,1.3882711,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5770,5761,70,ESP,Spain,940,Cataluña,13625,Tarragona,24481,n.a. (241),14868,Aiguamúrcia,,Municipality,Municipality,Unknown,Present,,0.585841920035,0.00791580168200,41,1,41.3301841,1.3594544,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5772,5763,70,ESP,Spain,940,Cataluña,13625,Tarragona,24481,n.a. (241),14870,Banyeres del Penedès,Bañeras,Municipality,Municipality,Unknown,Present,,0.178127132208,0.00132214247700,41,2,41.2796693,1.5833769,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5780,5771,70,ESP,Spain,940,Cataluña,13625,Tarragona,24481,n.a. (241),14878,La Bisbal del Penedès,Bisbal del Panadés|Bisbal del Penedès (La),Municipality,Municipality,Unknown,Present,,0.272678592500,0.00349645290900,41,1,41.2801999,1.4888961,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
186,181,70,ESP,Spain,938,Castilla y León,13608,Ávila,24350,n.a. (24),10929,El Parral,,Municipality,Municipality,Unknown,Present,,0.137494533679,0.00114758828350,41,-5,40.7972967,-4.9904408,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5775,5766,70,ESP,Spain,940,Cataluña,13625,Tarragona,24481,n.a. (241),14873,Calafell,,Municipality,Municipality,Unknown,Present,,0.221099169819,0.00216179868900,41,2,41.2005582,1.5684408,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5776,5767,70,ESP,Spain,940,Cataluña,13625,Tarragona,24481,n.a. (241),14874,Creixell,,Municipality,Municipality,Unknown,Present,,0.195864235086,0.00111120418250,41,1,41.1662282,1.4405358,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5787,5778,70,ESP,Spain,940,Cataluña,13625,Tarragona,24482,n.a. (242),14885,Alforja,,Municipality,Municipality,Unknown,Present,,0.404347069428,0.00409352811800,41,1,41.2113272,0.9762403,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5811,5803,70,ESP,Spain,940,Cataluña,13625,Tarragona,24482,n.a. (242),14910,La Riba,,Municipality,Municipality,Unknown,Present,,0.135666387975,0.000853690692500,41,1,41.3184399,1.1804117,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5781,5772,70,ESP,Spain,940,Cataluña,13625,Tarragona,24481,n.a. (241),14879,L'Arboç,,Municipality,Municipality,Unknown,Present,,0.272819585261,0.00151688566900,41,2,41.2653523,1.6035232,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5785,5776,70,ESP,Spain,940,Cataluña,13625,Tarragona,24481,n.a. (241),14883,Santa Oliva,,Municipality,Municipality,Unknown,Present,,0.198501632614,0.00101598043100,41,2,41.2525168,1.5493767,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
6056,6043,70,ESP,Spain,940,Cataluña,13625,Tarragona,24487,n.a. (247),15032,Montblanc,Montblanch,Municipality,Municipality,Unknown,Present,,0.635417857702,0.00982766459000,41,1,41.3768551,1.1614697,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5786,5777,70,ESP,Spain,940,Cataluña,13625,Tarragona,24482,n.a. (242),14884,Alcover,,Municipality,Municipality,Unknown,Present,,0.479124343837,0.00496523909050,41,1,41.2623936,1.1701588,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5797,5788,70,ESP,Spain,940,Cataluña,13625,Tarragona,24482,n.a. (242),14895,Constantí,,Municipality,Municipality,Unknown,Present,,0.254722134780,0.00337508400000,41,1,41.1510429,1.2166753,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5794,5785,70,ESP,Spain,940,Cataluña,13625,Tarragona,24482,n.a. (242),14892,Cambrils,,Municipality,Municipality,Unknown,Present,,0.424175458566,0.00378445061500,41,1,41.067056,1.0564192,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5802,5794,70,ESP,Spain,940,Cataluña,13625,Tarragona,24482,n.a. (242),14901,El Pont d'Armentera,,Municipality,Municipality,Unknown,Present,,0.299187262194,0.00231267277750,41,1,41.384068,1.3626146,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5815,5807,70,ESP,Spain,940,Cataluña,13625,Tarragona,24483,n.a. (243),14963,La Morera de Montsant,,Municipality,Municipality,Unknown,Present,,0.492914053568,0.00572837922400,41,1,41.265955,0.840601,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5817,5809,70,ESP,Spain,940,Cataluña,13625,Tarragona,24483,n.a. (243),14965,La Torre de Fontaubella,,Municipality,Municipality,Unknown,Present,,0.135309471964,0.000579749071000,41,1,41.1251693,0.8647319,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5856,5846,70,ESP,Spain,944,Comunidad Valenciana,13631,Castellón,24518,Baix Maestrat,15785,Santa Magdalena de Pulpis,Santa Magdalena de Polpís,Municipality,Municipality,Unknown,Present,,0.392901659626,0.00699920551650,40,0,40.3558956,0.3024276,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5831,5852,70,ESP,Spain,944,Comunidad Valenciana,13631,Castellón,24519,n.a. (211),15791,Herbés,Herbers,Municipality,Municipality,Unknown,Present,,0.290856522621,0.00287749541250,41,0,40.7201219,-0.0031003,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5842,5833,70,ESP,Spain,942,Comunidad de Madrid,13628,Madrid,24493,n.a. (178),15176,Villa del Prado,,Municipality,Municipality,Unknown,Present,,0.395931792105,0.00830882435150,40,-4,40.2767816,-4.3056416,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5832,5823,70,ESP,Spain,942,Comunidad de Madrid,13628,Madrid,24490,n.a. (175),15068,Miraflores de la Sierra,,Municipality,Municipality,Unknown,Present,,0.415210242561,0.00606002561700,41,-4,40.8138071,-3.7666985,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5841,5832,70,ESP,Spain,942,Comunidad de Madrid,13628,Madrid,24493,n.a. (178),15175,Valdemoro,,Municipality,Municipality,Unknown,Present,,0.403143915241,0.00682834629750,40,-4,40.1926932,-3.679874,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5836,5827,70,ESP,Spain,942,Comunidad de Madrid,13628,Madrid,24490,n.a. (175),15072,Patones,,Municipality,Municipality,Unknown,Present,,0.352752734126,0.00368746064550,41,-3,40.8557291,-3.48511,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5840,5831,70,ESP,Spain,942,Comunidad de Madrid,13628,Madrid,24490,n.a. (175),15076,Prádena del Rincón,,Municipality,Municipality,Unknown,Present,,0.279921706636,0.00240618139850,41,-4,41.0441101,-3.5409214,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5845,5836,70,ESP,Spain,942,Comunidad de Madrid,13628,Madrid,24493,n.a. (178),15179,Villanueva de Perales,,Municipality,Municipality,Unknown,Present,,0.295487225582,0.00330219049050,40,-4,40.3470448,-4.1010306,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5847,5838,70,ESP,Spain,942,Comunidad de Madrid,13628,Madrid,24494,n.a. (179),15181,Becerril de la Sierra,,Municipality,Municipality,Unknown,Present,,0.445863475525,0.00316234110900,41,-4,40.7163841,-3.989412,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5857,5847,70,ESP,Spain,944,Comunidad Valenciana,13631,Castellón,24518,Baix Maestrat,15786,Traiguera,,Municipality,Municipality,Unknown,Present,,0.505816060161,0.00637610374800,41,0,40.5250187,0.2937722,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5859,5867,70,ESP,Spain,945,Extremadura,13634,Cáceres,24556,n.a. (73),16390,Villasbuenas de Gata,,Municipality,Municipality,Unknown,Present,,0.322273731975,0.00496114802000,40,-7,40.1793992,-6.6256795,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5860,5848,70,ESP,Spain,944,Comunidad Valenciana,13631,Castellón,24518,Baix Maestrat,15787,Vinaròs,Vinaroz,Municipality,Municipality,Unknown,Present,,0.572243103615,0.0101437621375,41,0,40.4709997,0.4747435,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5875,5864,70,ESP,Spain,945,Extremadura,13634,Cáceres,24556,n.a. (73),16387,Villa del Campo,,Municipality,Municipality,Unknown,Present,,0.395182984708,0.00601005905500,40,-6,40.140238,-6.4269963,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
775,757,70,ESP,Spain,935,Andalucía,13600,Huelva,24290,n.a. (133),9640,Puerto Moral,,Municipality,Municipality,Unknown,Present,,0.213975089121,0.00202545552900,38,-6,37.8920808,-6.4787702,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5864,5854,70,ESP,Spain,944,Comunidad Valenciana,13631,Castellón,24519,n.a. (211),15793,Morella,,Municipality,Municipality,Unknown,Present,,1.50444660441,0.0440359152225,41,0,40.6189979,-0.0977334,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5916,5906,70,ESP,Spain,940,Cataluña,13625,Tarragona,24482,n.a. (242),14914,L'Albiol,,Municipality,Municipality,Unknown,Present,,0.253289746344,0.00218497558350,41,1,41.2518189,1.08958,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5870,5859,70,ESP,Spain,945,Extremadura,13634,Cáceres,24556,n.a. (73),16382,Santibáñez el Alto,,Municipality,Municipality,Unknown,Present,,0.859966127373,0.0104716083015,40,-7,40.1859695,-6.5466088,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5873,5862,70,ESP,Spain,945,Extremadura,13634,Cáceres,24556,n.a. (73),16385,Torrejoncillo,,Municipality,Municipality,Unknown,Present,,0.514407758100,0.00994939802150,40,-6,39.895636,-6.4663787,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5877,5866,70,ESP,Spain,945,Extremadura,13634,Cáceres,24556,n.a. (73),16389,Villanueva de la Sierra,,Municipality,Municipality,Unknown,Present,,0.361852919876,0.00459654168400,40,-6,40.2016895,-6.4067746,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5880,5871,70,ESP,Spain,945,Extremadura,13634,Cáceres,24557,n.a. (74),16394,Aliseda,,Municipality,Municipality,Unknown,Present,,0.464405982330,0.00838634538800,39,-7,39.4241231,-6.6913982,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5881,5872,70,ESP,Spain,945,Extremadura,13634,Cáceres,24557,n.a. (74),16395,Arroyo de la Luz,,Municipality,Municipality,Unknown,Present,,0.579933853289,0.0134266877035,40,-7,39.4863085,-6.5817845,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5883,5874,70,ESP,Spain,950,País Vasco,13644,Vizcaya,24604,n.a. (261),17351,Lezama,Santa María de Lezama,Municipality,Municipality,Unknown,Present,,0.243147051701,0.00183948710000,43,-3,43.2721667,-2.8321667,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
6119,6105,70,ESP,Spain,942,Comunidad de Madrid,13628,Madrid,24491,n.a. (176),15108,Pezuela de las Torres,,Municipality,Municipality,Unknown,Present,,0.299578880886,0.00438897516550,40,-3,40.4186902,-3.1776055,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5886,5878,70,ESP,Spain,950,País Vasco,13644,Vizcaya,24604,n.a. (261),17355,Markina-Xemein,Marquina-Jemein,Municipality,Municipality,Unknown,Present,,0.813900248871,0.00706599542850,43,-3,43.270604,-2.4971553,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5898,5890,70,ESP,Spain,951,Principado de Asturias,13645,Asturias,24613,Oviedo,17455,Las Regueras,,Municipality,Municipality,Unknown,Present,,0.440534866286,0.00731169499550,43,-6,43.413742,-5.970489,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
6151,6137,70,ESP,Spain,942,Comunidad de Madrid,13628,Madrid,24492,n.a. (177),15140,San Sebastián de los Reyes,,Municipality,Municipality,Unknown,Present,,0.511955280881,0.00627223938500,41,-4,40.5475111,-3.6263943,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5890,5882,70,ESP,Spain,950,País Vasco,13644,Vizcaya,24604,n.a. (261),17359,Mendexa,Mendeja,Municipality,Municipality,Unknown,Present,,0.148390296357,0.000784829676500,43,-2,43.3463889,-2.4833333,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5892,5884,70,ESP,Spain,950,País Vasco,13644,Vizcaya,24604,n.a. (261),17361,Mundaka,Mundaca,Municipality,Municipality,Unknown,Present,,0.140497317553,0.000469346524500,43,-3,43.4073349,-2.6983217,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
6015,6000,70,ESP,Spain,940,Cataluña,13625,Tarragona,24484,n.a. (244),14989,Vinebre,,Municipality,Municipality,Unknown,Present,,0.347118560595,0.00285455356150,41,1,41.1837505,0.5898409,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
6164,6151,70,ESP,Spain,942,Comunidad de Madrid,13628,Madrid,24493,n.a. (178),15154,Colmenar del Arroyo,,Municipality,Municipality,Unknown,Present,,0.435854327848,0.00536407921550,40,-4,40.4185797,-4.1985381,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5893,5885,70,ESP,Spain,950,País Vasco,13644,Vizcaya,24604,n.a. (261),17362,Mungai,Mungia,Municipality,Municipality,Unknown,Present,,1.11022033831,0.00626159825250,43,-3,43.3544099,-2.8467141,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5925,5920,70,ESP,Spain,940,Cataluña,13625,Tarragona,24482,n.a. (242),14928,Reus,,Municipality,Municipality,Unknown,Present,,0.553404223128,0.00567834897550,41,1,41.1548179,1.108676,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5896,5888,70,ESP,Spain,950,País Vasco,13644,Vizcaya,24604,n.a. (261),17365,Muskiz,Musques,Municipality,Municipality,Unknown,Present,,0.237888460738,0.00226954772450,43,-3,43.3233333,-3.1216667,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5897,5889,70,ESP,Spain,951,Principado de Asturias,13645,Asturias,24613,Oviedo,17454,Grado,Grau,Municipality,Municipality,Unknown,Present,,0.974851583343,0.0245805651210,43,-6,43.3885482,-6.0697301,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5899,5891,70,ESP,Spain,951,Principado de Asturias,13645,Asturias,24613,Oviedo,17456,Llanera,,Municipality,Municipality,Unknown,Present,,0.608797589168,0.0119070076865,43,-6,43.4666667,-5.9333333,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5901,5893,70,ESP,Spain,951,Principado de Asturias,13645,Asturias,24613,Oviedo,17458,Nava,,Municipality,Municipality,Unknown,Present,,0.516286503219,0.0106755623610,43,-5,43.3581578,-5.5059771,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5973,5971,70,ESP,Spain,943,Comunidad Foral de Navarra,13629,Navarra,24504,n.a. (193),15522,Añorbe,,Municipality,Municipality,Unknown,Present,,0.236882070766,0.00262715082950,43,-2,42.6580501,-1.7146622,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
1420,1381,70,ESP,Spain,936,Aragón,13604,Huesca,24323,n.a. (132),10196,Jasa,,Municipality,Municipality,Unknown,Present,,0.125725607081,0.000993838064999,43,-1,42.6946223,-0.665348,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5903,5895,70,ESP,Spain,951,Principado de Asturias,13645,Asturias,24613,Oviedo,17460,Oviedo,Uviéu,Municipality,Municipality,Unknown,Present,,1.07781989952,0.0207483851735,43,-6,43.3602589,-5.8447584,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5974,5960,70,ESP,Spain,943,Comunidad Foral de Navarra,13629,Navarra,24499,n.a. (188),15371,Monte Común de las Amescoas,,Municipality,Municipality,Unknown,Present,,0.518048024444,0.00527864488400,43,-2,42.6953909,-1.6760691,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5907,5897,70,ESP,Spain,951,Principado de Asturias,13645,Asturias,24613,Oviedo,17462,Quirós,,Municipality,Municipality,Unknown,Present,,0.833158072264,0.0231446928735,43,-6,43.1333333,-5.9666667,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5910,5900,70,ESP,Spain,951,Principado de Asturias,13645,Asturias,24613,Oviedo,17465,Salas,,Municipality,Municipality,Unknown,Present,,0.881252670223,0.0252365194510,43,-6,43.4097643,-6.2604477,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5927,5914,70,ESP,Spain,940,Cataluña,13625,Tarragona,24482,n.a. (242),14922,Mont-roig del Camp,Montroig,Municipality,Municipality,Unknown,Present,,0.474861870265,0.00679044892150,41,1,41.0855649,0.9616579,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5976,5962,70,ESP,Spain,943,Comunidad Foral de Navarra,13629,Navarra,24499,n.a. (188),15373,Mues,,Municipality,Municipality,Unknown,Present,,0.213750156907,0.00158058284000,43,-2,42.6063586,-2.2264779,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5981,5967,70,ESP,Spain,943,Comunidad Foral de Navarra,13629,Navarra,24499,n.a. (188),15378,Oteiza,,Municipality,Municipality,Unknown,Present,,0.443831109429,0.00528617496300,43,-2,42.6199102,-1.9531503,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
