Vuelo,Compañía,Fecha,scheduled,arrival,Retraso,late?,scheduled_hour,morning?,Origen
AA152,AMERICAN AIRLINES,04/11/2014,10:25,10:25,0,FALSE,10,TRUE,NUEVA YORK-J.F.KENNEDY
LY8038,EL-AL ISRAEL AIRLINES LTD.,04/11/2014,10:25,10:25,0,FALSE,10,TRUE,NUEVA YORK-J.F.KENNEDY
AA152,AMERICAN AIRLINES,04/11/2013,10:25,10:25,0,FALSE,10,TRUE,NUEVA YORK-J.F.KENNEDY
BAW1577,BRITISH AIRWAYS,04/11/2013,10:25,10:25,0,FALSE,10,TRUE,NUEVA YORK-J.F.KENNEDY
IBE7084,IBERIA,04/11/2013,10:25,10:25,0,FALSE,10,TRUE,NUEVA YORK-J.F.KENNEDY
LY8038,EL-AL ISRAEL AIRLINES LTD.,04/11/2013,10:25,10:25,0,FALSE,10,TRUE,NUEVA YORK-J.F.KENNEDY
AA152,AMERICAN AIRLINES,04/11/2013,10:25,10:25,0,FALSE,10,TRUE,NUEVA YORK-J.F.KENNEDY
BAW1577,BRITISH AIRWAYS,04/11/2013,10:25,10:25,0,FALSE,10,TRUE,NUEVA YORK-J.F.KENNEDY
IBE7084,IBERIA,04/11/2013,10:25,10:25,0,FALSE,10,TRUE,NUEVA YORK-J.F.KENNEDY
LY8038,EL-AL ISRAEL AIRLINES LTD.,04/11/2013,10:25,10:25,0,FALSE,10,TRUE,NUEVA YORK-J.F.KENNEDY
AA152,AMERICAN AIRLINES,04/11/2013,10:25,10:25,0,FALSE,10,TRUE,NUEVA YORK-J.F.KENNEDY
BAW1577,BRITISH AIRWAYS,04/11/2013,10:25,10:25,0,FALSE,10,TRUE,NUEVA YORK-J.F.KENNEDY
IBE7084,IBERIA,04/11/2013,10:25,10:25,0,FALSE,10,TRUE,NUEVA YORK-J.F.KENNEDY
LY8038,EL-AL ISRAEL AIRLINES LTD.,04/11/2013,10:25,10:25,0,FALSE,10,TRUE,NUEVA YORK-J.F.KENNEDY
IBE5621,IBERIA,04/11/2014,10:30,10:30,0,FALSE,10,TRUE,SANTIAGO DE COMPOSTELA
JKK6683,SPANAIR,04/11/2014,10:30,10:30,0,FALSE,10,TRUE,MALAGA
UX3872,AIR EUROPA,04/11/2014,10:30,10:30,0,FALSE,10,TRUE,MALAGA
VLG1671,VUELING AIRLINES,04/11/2014,10:30,10:30,0,FALSE,10,TRUE,SANTIAGO DE COMPOSTELA
JKK6683,SPANAIR,04/11/2013,10:30,10:30,0,FALSE,10,TRUE,MALAGA
JKK6683,SPANAIR,04/11/2013,10:30,10:30,0,FALSE,10,TRUE,MALAGA
UX3872,AIR EUROPA,04/11/2013,10:30,10:30,0,FALSE,10,TRUE,MALAGA
JKK6683,SPANAIR,04/11/2013,10:30,10:30,0,FALSE,10,TRUE,MALAGA
IBE5940,IBERIA,04/11/2014,10:35,10:35,0,FALSE,10,TRUE,SEVILLA
JKK426,SPANAIR,04/11/2014,10:35,10:35,0,FALSE,10,TRUE,MADRID-BARAJAS
JKK5747,SPANAIR,04/11/2014,10:35,10:35,0,FALSE,10,TRUE,IBIZA
JKK6629,SPANAIR,04/11/2014,10:35,10:35,0,FALSE,10,TRUE,FEDERICO GARCÍA LORCA GRANADA-JAÉN
UX3978,AIR EUROPA,04/11/2014,10:35,10:35,0,FALSE,10,TRUE,MADRID-BARAJAS
VLG2211,VUELING AIRLINES,04/11/2014,10:35,10:35,0,FALSE,10,TRUE,SEVILLA
IBE5940,IBERIA,04/11/2013,10:35,10:35,0,FALSE,10,TRUE,SEVILLA
JFU572,JET4YOU,04/11/2013,10:35,10:35,0,FALSE,10,TRUE,CASABLANCA /MOHAMED V
JKK426,SPANAIR,04/11/2013,10:35,10:35,0,FALSE,10,TRUE,MADRID-BARAJAS
JKK5747,SPANAIR,04/11/2013,10:35,10:35,0,FALSE,10,TRUE,IBIZA
JKK6629,SPANAIR,04/11/2013,10:35,10:35,0,FALSE,10,TRUE,FEDERICO GARCÍA LORCA GRANADA-JAÉN
UX3978,AIR EUROPA,04/11/2013,10:35,10:35,0,FALSE,10,TRUE,MADRID-BARAJAS
VLG2211,VUELING AIRLINES,04/11/2013,10:35,10:35,0,FALSE,10,TRUE,SEVILLA
IBE5940,IBERIA,04/11/2013,10:35,10:35,0,FALSE,10,TRUE,SEVILLA
JFU572,JET4YOU,04/11/2013,10:35,10:35,0,FALSE,10,TRUE,CASABLANCA /MOHAMED V
JKK426,SPANAIR,04/11/2013,10:35,10:35,0,FALSE,10,TRUE,MADRID-BARAJAS
JKK5747,SPANAIR,04/11/2013,10:35,10:35,0,FALSE,10,TRUE,IBIZA
JKK6629,SPANAIR,04/11/2013,10:35,10:35,0,FALSE,10,TRUE,FEDERICO GARCÍA LORCA GRANADA-JAÉN
UX3978,AIR EUROPA,04/11/2013,10:35,10:35,0,FALSE,10,TRUE,MADRID-BARAJAS
VLG2211,VUELING AIRLINES,04/11/2013,10:35,10:35,0,FALSE,10,TRUE,SEVILLA
IBE5940,IBERIA,04/11/2013,10:35,10:35,0,FALSE,10,TRUE,SEVILLA
JFU572,JET4YOU,04/11/2013,10:35,10:35,0,FALSE,10,TRUE,CASABLANCA /MOHAMED V
JKK426,SPANAIR,04/11/2013,10:35,10:35,0,FALSE,10,TRUE,MADRID-BARAJAS
JKK5747,SPANAIR,04/11/2013,10:35,10:35,0,FALSE,10,TRUE,IBIZA
JKK6629,SPANAIR,04/11/2013,10:35,10:35,0,FALSE,10,TRUE,FEDERICO GARCÍA LORCA GRANADA-JAÉN
UX3978,AIR EUROPA,04/11/2013,10:35,10:35,0,FALSE,10,TRUE,MADRID-BARAJAS
VLG2211,VUELING AIRLINES,04/11/2013,10:35,10:35,0,FALSE,10,TRUE,SEVILLA
UX456,AIR EUROPA,04/11/2013,10:40,10:40,0,FALSE,10,TRUE,TEL AVIV
UX456,AIR EUROPA,04/11/2013,10:40,10:40,0,FALSE,10,TRUE,TEL AVIV
AUA8842,AUSTRIAN AIRLINES,04/11/2014,10:45,10:45,0,FALSE,10,TRUE,SEVILLA
IBE5627,IBERIA,04/11/2014,10:45,10:45,0,FALSE,10,TRUE,FEDERICO GARCÍA LORCA GRANADA-JAÉN
JKK6601,SPANAIR,04/11/2014,10:45,10:45,0,FALSE,10,TRUE,SEVILLA
UX3860,AIR EUROPA,04/11/2014,10:45,10:45,0,FALSE,10,TRUE,SEVILLA
VLG2011,VUELING AIRLINES,04/11/2014,10:45,10:45,0,FALSE,10,TRUE,FEDERICO GARCÍA LORCA GRANADA-JAÉN
AUA8842,AUSTRIAN AIRLINES,04/11/2013,10:45,10:45,0,FALSE,10,TRUE,SEVILLA
IBE5627,IBERIA,04/11/2013,10:45,10:45,0,FALSE,10,TRUE,FEDERICO GARCÍA LORCA GRANADA-JAÉN
JKK6601,SPANAIR,04/11/2013,10:45,10:45,0,FALSE,10,TRUE,SEVILLA
UX3860,AIR EUROPA,04/11/2013,10:45,10:45,0,FALSE,10,TRUE,SEVILLA
VLG2011,VUELING AIRLINES,04/11/2013,10:45,10:45,0,FALSE,10,TRUE,FEDERICO GARCÍA LORCA GRANADA-JAÉN
JKK6601,SPANAIR,04/11/2013,10:45,10:45,0,FALSE,10,TRUE,SEVILLA
AUA8842,AUSTRIAN AIRLINES,04/11/2013,10:45,10:45,0,FALSE,10,TRUE,SEVILLA
IBE5627,IBERIA,04/11/2013,10:45,10:45,0,FALSE,10,TRUE,FEDERICO GARCÍA LORCA GRANADA-JAÉN
JKK6601,SPANAIR,04/11/2013,10:45,10:45,0,FALSE,10,TRUE,SEVILLA
UX3860,AIR EUROPA,04/11/2013,10:45,10:45,0,FALSE,10,TRUE,SEVILLA
VLG2011,VUELING AIRLINES,04/11/2013,10:45,10:45,0,FALSE,10,TRUE,FEDERICO GARCÍA LORCA GRANADA-JAÉN
JFU572,JET4YOU,04/11/2014,10:50,10:50,0,FALSE,10,TRUE,CASABLANCA /MOHAMED V
AF4853,AIR FRANCE,04/11/2014,10:55,10:55,0,FALSE,10,TRUE,PALMA DE MALLORCA
AFL1547,AEROFLOT,04/11/2014,10:55,10:55,0,FALSE,10,TRUE,PALMA DE MALLORCA
AZ074,ALITALIA COMPAGNIA AEREA ITALIANA SPA,04/11/2014,10:55,10:55,0,FALSE,10,TRUE,ROMA /FIUMICINO
AZ2409,ALITALIA COMPAGNIA AEREA ITALIANA SPA,04/11/2014,10:55,10:55,0,FALSE,10,TRUE,PALMA DE MALLORCA
IBE5900,IBERIA,04/11/2014,10:55,10:55,0,FALSE,10,TRUE,MALAGA
KL3352,K.L.M. ROYAL DUTCH AIRLINES,04/11/2014,10:55,10:55,0,FALSE,10,TRUE,PALMA DE MALLORCA
ROT9424,TAROM (ROMANIAN AIR TRANSPORT),04/11/2014,10:55,10:55,0,FALSE,10,TRUE,PALMA DE MALLORCA
UX6156,AIR EUROPA,04/11/2014,10:55,10:55,0,FALSE,10,TRUE,PALMA DE MALLORCA
VLG1056,VUELING AIRLINES,04/11/2014,10:55,10:55,0,FALSE,10,TRUE,MADRID-BARAJAS
VLG2130,VUELING AIRLINES,04/11/2014,10:55,10:55,0,FALSE,10,TRUE,MALAGA
AF4853,AIR FRANCE,04/11/2013,10:55,10:55,0,FALSE,10,TRUE,PALMA DE MALLORCA
AFL1547,AEROFLOT,04/11/2013,10:55,10:55,0,FALSE,10,TRUE,PALMA DE MALLORCA
AZ074,ALITALIA COMPAGNIA AEREA ITALIANA SPA,04/11/2013,10:55,10:55,0,FALSE,10,TRUE,ROMA /FIUMICINO
AZ2409,ALITALIA COMPAGNIA AEREA ITALIANA SPA,04/11/2013,10:55,10:55,0,FALSE,10,TRUE,PALMA DE MALLORCA
IBE5900,IBERIA,04/11/2013,10:55,10:55,0,FALSE,10,TRUE,MALAGA
KL3352,K.L.M. ROYAL DUTCH AIRLINES,04/11/2013,10:55,10:55,0,FALSE,10,TRUE,PALMA DE MALLORCA
ROT9424,TAROM (ROMANIAN AIR TRANSPORT),04/11/2013,10:55,10:55,0,FALSE,10,TRUE,PALMA DE MALLORCA
UX3915,AIR EUROPA,04/11/2013,10:55,10:55,0,FALSE,10,TRUE,A CORUÑA
UX6156,AIR EUROPA,04/11/2013,10:55,10:55,0,FALSE,10,TRUE,PALMA DE MALLORCA
VLG1056,VUELING AIRLINES,04/11/2013,10:55,10:55,0,FALSE,10,TRUE,MADRID-BARAJAS
AF4853,AIR FRANCE,04/11/2013,10:55,10:55,0,FALSE,10,TRUE,PALMA DE MALLORCA
AFL1547,AEROFLOT,04/11/2013,10:55,10:55,0,FALSE,10,TRUE,PALMA DE MALLORCA
AZ074,ALITALIA COMPAGNIA AEREA ITALIANA SPA,04/11/2013,10:55,10:55,0,FALSE,10,TRUE,ROMA /FIUMICINO
AZ2409,ALITALIA COMPAGNIA AEREA ITALIANA SPA,04/11/2013,10:55,10:55,0,FALSE,10,TRUE,PALMA DE MALLORCA
IBE5900,IBERIA,04/11/2013,10:55,10:55,0,FALSE,10,TRUE,MALAGA
JKK6465,SPANAIR,04/11/2013,10:55,10:55,0,FALSE,10,TRUE,A CORUÑA
KL3352,K.L.M. ROYAL DUTCH AIRLINES,04/11/2013,10:55,10:55,0,FALSE,10,TRUE,PALMA DE MALLORCA
ROT9424,TAROM (ROMANIAN AIR TRANSPORT),04/11/2013,10:55,10:55,0,FALSE,10,TRUE,PALMA DE MALLORCA
UX3915,AIR EUROPA,04/11/2013,10:55,10:55,0,FALSE,10,TRUE,A CORUÑA
UX6156,AIR EUROPA,04/11/2013,10:55,10:55,0,FALSE,10,TRUE,PALMA DE MALLORCA
VLG1056,VUELING AIRLINES,04/11/2013,10:55,10:55,0,FALSE,10,TRUE,MADRID-BARAJAS
VLG2130,VUELING AIRLINES,04/11/2013,10:55,10:55,0,FALSE,10,TRUE,MALAGA
AF4853,AIR FRANCE,04/11/2013,10:55,10:55,0,FALSE,10,TRUE,PALMA DE MALLORCA
AFL1547,AEROFLOT,04/11/2013,10:55,10:55,0,FALSE,10,TRUE,PALMA DE MALLORCA
AZ074,ALITALIA COMPAGNIA AEREA ITALIANA SPA,04/11/2013,10:55,10:55,0,FALSE,10,TRUE,ROMA /FIUMICINO
AZ2409,ALITALIA COMPAGNIA AEREA ITALIANA SPA,04/11/2013,10:55,10:55,0,FALSE,10,TRUE,PALMA DE MALLORCA
IBE5900,IBERIA,04/11/2013,10:55,10:55,0,FALSE,10,TRUE,MALAGA
KL3352,K.L.M. ROYAL DUTCH AIRLINES,04/11/2013,10:55,10:55,0,FALSE,10,TRUE,PALMA DE MALLORCA
ROT9424,TAROM (ROMANIAN AIR TRANSPORT),04/11/2013,10:55,10:55,0,FALSE,10,TRUE,PALMA DE MALLORCA
UX3915,AIR EUROPA,04/11/2013,10:55,10:55,0,FALSE,10,TRUE,A CORUÑA
UX6156,AIR EUROPA,04/11/2013,10:55,10:55,0,FALSE,10,TRUE,PALMA DE MALLORCA
VLG1056,VUELING AIRLINES,04/11/2013,10:55,10:55,0,FALSE,10,TRUE,MADRID-BARAJAS
A3680,AEGEAN AIRLINES,04/11/2014,11:00,11:00,0,FALSE,11,TRUE,ATENAS
AA5647,AMERICAN AIRLINES,04/11/2014,11:00,11:00,0,FALSE,11,TRUE,MADRID-BARAJAS
IBE0950,IBERIA,04/11/2014,11:00,11:00,0,FALSE,11,TRUE,MADRID-BARAJAS
IBE6122,IBERIA,04/11/2014,11:00,11:00,0,FALSE,11,TRUE,MIAMI
IBE6274,IBERIA,04/11/2014,11:00,11:00,0,FALSE,11,TRUE,CHICAGO-OHARE INTL.
IBE6502,IBERIA,04/11/2014,11:00,11:00,0,FALSE,11,TRUE,SANTO DOMINGO
IBE6760,IBERIA,04/11/2014,11:00,11:00,0,FALSE,11,TRUE,MADRID-BARAJAS
JKK9680,SPANAIR,04/11/2014,11:00,11:00,0,FALSE,11,TRUE,ATENAS
PUA5150,PLUNA LINEAS AEREAS URUGUAYAS S.A.,04/11/2014,11:00,11:00,0,FALSE,11,TRUE,MADRID-BARAJAS
TAP8799,TAP PORTUGAL,04/11/2014,11:00,11:00,0,FALSE,11,TRUE,ATENAS
THY1853,TURKISH AIRLINES,04/11/2014,11:00,11:00,0,FALSE,11,TRUE,ESTAMBUL
A3680,AEGEAN AIRLINES,04/11/2013,11:00,11:00,0,FALSE,11,TRUE,ATENAS
AA5647,AMERICAN AIRLINES,04/11/2013,11:00,11:00,0,FALSE,11,TRUE,MADRID-BARAJAS
IBE0950,IBERIA,04/11/2013,11:00,11:00,0,FALSE,11,TRUE,MADRID-BARAJAS
IBE6122,IBERIA,04/11/2013,11:00,11:00,0,FALSE,11,TRUE,MIAMI
IBE6274,IBERIA,04/11/2013,11:00,11:00,0,FALSE,11,TRUE,CHICAGO-OHARE INTL.
IBE6760,IBERIA,04/11/2013,11:00,11:00,0,FALSE,11,TRUE,MADRID-BARAJAS
JKK9680,SPANAIR,04/11/2013,11:00,11:00,0,FALSE,11,TRUE,ATENAS
TAP8799,TAP PORTUGAL,04/11/2013,11:00,11:00,0,FALSE,11,TRUE,ATENAS
THY1853,TURKISH AIRLINES,04/11/2013,11:00,11:00,0,FALSE,11,TRUE,ESTAMBUL
A3680,AEGEAN AIRLINES,04/11/2013,11:00,11:00,0,FALSE,11,TRUE,ATENAS
AA5647,AMERICAN AIRLINES,04/11/2013,11:00,11:00,0,FALSE,11,TRUE,MADRID-BARAJAS
IBE0950,IBERIA,04/11/2013,11:00,11:00,0,FALSE,11,TRUE,MADRID-BARAJAS
IBE6122,IBERIA,04/11/2013,11:00,11:00,0,FALSE,11,TRUE,MIAMI
IBE6274,IBERIA,04/11/2013,11:00,11:00,0,FALSE,11,TRUE,CHICAGO-OHARE INTL.
IBE6760,IBERIA,04/11/2013,11:00,11:00,0,FALSE,11,TRUE,MADRID-BARAJAS
JKK9680,SPANAIR,04/11/2013,11:00,11:00,0,FALSE,11,TRUE,ATENAS
TAP8799,TAP PORTUGAL,04/11/2013,11:00,11:00,0,FALSE,11,TRUE,ATENAS
THY1853,TURKISH AIRLINES,04/11/2013,11:00,11:00,0,FALSE,11,TRUE,ESTAMBUL
A3680,AEGEAN AIRLINES,04/11/2013,11:00,11:00,0,FALSE,11,TRUE,ATENAS
AA5647,AMERICAN AIRLINES,04/11/2013,11:00,11:00,0,FALSE,11,TRUE,MADRID-BARAJAS
IBE0950,IBERIA,04/11/2013,11:00,11:00,0,FALSE,11,TRUE,MADRID-BARAJAS
IBE6122,IBERIA,04/11/2013,11:00,11:00,0,FALSE,11,TRUE,MIAMI
IBE6274,IBERIA,04/11/2013,11:00,11:00,0,FALSE,11,TRUE,CHICAGO-OHARE INTL.
IBE6760,IBERIA,04/11/2013,11:00,11:00,0,FALSE,11,TRUE,MADRID-BARAJAS
JKK9680,SPANAIR,04/11/2013,11:00,11:00,0,FALSE,11,TRUE,ATENAS
TAP8799,TAP PORTUGAL,04/11/2013,11:00,11:00,0,FALSE,11,TRUE,ATENAS
THY1853,TURKISH AIRLINES,04/11/2013,11:00,11:00,0,FALSE,11,TRUE,ESTAMBUL
AUA8858,AUSTRIAN AIRLINES,04/11/2014,11:05,11:05,0,FALSE,11,TRUE,VIGO
EZY4415,EASYJET AIRLINE CO. LTD.,04/11/2014,11:05,11:05,0,FALSE,11,TRUE,LYON
IBE5725,IBERIA,04/11/2014,11:05,11:05,0,FALSE,11,TRUE,MILAN /MALPENSA
JKK6427,SPANAIR,04/11/2014,11:05,11:05,0,FALSE,11,TRUE,VIGO
UX3911,AIR EUROPA,04/11/2014,11:05,11:05,0,FALSE,11,TRUE,VIGO
VLG6331,VUELING AIRLINES,04/11/2014,11:05,11:05,0,FALSE,11,TRUE,MILAN /MALPENSA
AUA8858,AUSTRIAN AIRLINES,04/11/2013,11:05,11:05,0,FALSE,11,TRUE,VIGO
EZY4415,EASYJET AIRLINE CO. LTD.,04/11/2013,11:05,11:05,0,FALSE,11,TRUE,LYON
IBE5725,IBERIA,04/11/2013,11:05,11:05,0,FALSE,11,TRUE,MILAN /MALPENSA
JKK6427,SPANAIR,04/11/2013,11:05,11:05,0,FALSE,11,TRUE,VIGO
UX3911,AIR EUROPA,04/11/2013,11:05,11:05,0,FALSE,11,TRUE,VIGO
VLG6331,VUELING AIRLINES,04/11/2013,11:05,11:05,0,FALSE,11,TRUE,MILAN /MALPENSA
AUA8858,AUSTRIAN AIRLINES,04/11/2013,11:05,11:05,0,FALSE,11,TRUE,VIGO
EZY4415,EASYJET AIRLINE CO. LTD.,04/11/2013,11:05,11:05,0,FALSE,11,TRUE,LYON
UX3911,AIR EUROPA,04/11/2013,11:05,11:05,0,FALSE,11,TRUE,VIGO
AUA8858,AUSTRIAN AIRLINES,04/11/2013,11:05,11:05,0,FALSE,11,TRUE,VIGO
EZY4415,EASYJET AIRLINE CO. LTD.,04/11/2013,11:05,11:05,0,FALSE,11,TRUE,LYON
IBE5725,IBERIA,04/11/2013,11:05,11:05,0,FALSE,11,TRUE,MILAN /MALPENSA
JKK6427,SPANAIR,04/11/2013,11:05,11:05,0,FALSE,11,TRUE,VIGO
UX3911,AIR EUROPA,04/11/2013,11:05,11:05,0,FALSE,11,TRUE,VIGO
VLG6331,VUELING AIRLINES,04/11/2013,11:05,11:05,0,FALSE,11,TRUE,MILAN /MALPENSA
ENT827,ENTER AIR SP Z.O.O.,04/11/2014,11:10,11:10,0,FALSE,11,TRUE,LARNACA
AA5692,AMERICAN AIRLINES,04/11/2013,11:10,11:10,0,FALSE,11,TRUE,MIAMI
BAW4284,BRITISH AIRWAYS,04/11/2013,11:10,11:10,0,FALSE,11,TRUE,MIAMI
IBE6126,IBERIA,04/11/2013,11:10,11:10,0,FALSE,11,TRUE,MIAMI
AA5692,AMERICAN AIRLINES,04/11/2013,11:10,11:10,0,FALSE,11,TRUE,MIAMI
BAW4284,BRITISH AIRWAYS,04/11/2013,11:10,11:10,0,FALSE,11,TRUE,MIAMI
IBE6126,IBERIA,04/11/2013,11:10,11:10,0,FALSE,11,TRUE,MIAMI
KQ3048,KENYA AIRWAYS LTD.,04/11/2014,11:15,11:15,0,FALSE,11,TRUE,PARIS /CHARLES DE GAULLE
LH1810,LUFTHANSA,04/11/2014,11:15,11:15,0,FALSE,11,TRUE,MUNICH
SAA7834,SOUTH AFRICAN AIRWAYS,04/11/2014,11:15,11:15,0,FALSE,11,TRUE,MUNICH
UX3486,AIR EUROPA,04/11/2014,11:15,11:15,0,FALSE,11,TRUE,PARIS /CHARLES DE GAULLE
AF1348,AIR FRANCE,04/11/2013,11:15,11:15,0,FALSE,11,TRUE,PARIS /CHARLES DE GAULLE
AM6010,AEROMEXICO (AEROVIAS DE MEJICO),04/11/2013,11:15,11:15,0,FALSE,11,TRUE,PARIS /CHARLES DE GAULLE
DL8392,DELTA AIR LINES,04/11/2013,11:15,11:15,0,FALSE,11,TRUE,PARIS /CHARLES DE GAULLE
IBE5820,IBERIA,04/11/2013,11:15,11:15,0,FALSE,11,TRUE,ROMA /FIUMICINO
KQ3048,KENYA AIRWAYS LTD.,04/11/2013,11:15,11:15,0,FALSE,11,TRUE,PARIS /CHARLES DE GAULLE
LH1810,LUFTHANSA,04/11/2013,11:15,11:15,0,FALSE,11,TRUE,MUNICH
MK9320,AIR MAURITIUS,04/11/2013,11:15,11:15,0,FALSE,11,TRUE,PARIS /CHARLES DE GAULLE
AF1348,AIR FRANCE,04/11/2013,11:15,11:15,0,FALSE,11,TRUE,PARIS /CHARLES DE GAULLE
AM6010,AEROMEXICO (AEROVIAS DE MEJICO),04/11/2013,11:15,11:15,0,FALSE,11,TRUE,PARIS /CHARLES DE GAULLE
IBE5820,IBERIA,12/04/2011,11:15,11:15,0,FALSE,11,TRUE,ROMA /FIUMICINO
KQ3048,KENYA AIRWAYS LTD.,04/11/2013,11:15,11:15,0,FALSE,11,TRUE,PARIS /CHARLES DE GAULLE
LH1810,LUFTHANSA,04/11/2013,11:15,11:15,0,FALSE,11,TRUE,MUNICH
MK9320,AIR MAURITIUS,04/11/2013,11:15,11:15,0,FALSE,11,TRUE,PARIS /CHARLES DE GAULLE
SAA7834,SOUTH AFRICAN AIRWAYS,04/11/2013,11:15,11:15,0,FALSE,11,TRUE,MUNICH
UX3486,AIR EUROPA,04/11/2013,11:15,11:15,0,FALSE,11,TRUE,PARIS /CHARLES DE GAULLE
VLG6167,VUELING AIRLINES,04/11/2013,11:15,11:15,0,FALSE,11,TRUE,ROMA /FIUMICINO
VLG6167,VUELING AIRLINES,12/04/2011,11:15,11:15,0,FALSE,11,TRUE,ROMA /FIUMICINO
AF1348,AIR FRANCE,04/11/2013,11:15,11:15,0,FALSE,11,TRUE,PARIS /CHARLES DE GAULLE
AM6010,AEROMEXICO (AEROVIAS DE MEJICO),04/11/2013,11:15,11:15,0,FALSE,11,TRUE,PARIS /CHARLES DE GAULLE
DL8392,DELTA AIR LINES,04/11/2013,11:15,11:15,0,FALSE,11,TRUE,PARIS /CHARLES DE GAULLE
IBE5820,IBERIA,04/11/2013,11:15,11:15,0,FALSE,11,TRUE,ROMA /FIUMICINO
KQ3048,KENYA AIRWAYS LTD.,04/11/2013,11:15,11:15,0,FALSE,11,TRUE,PARIS /CHARLES DE GAULLE
LH1810,LUFTHANSA,04/11/2013,11:15,11:15,0,FALSE,11,TRUE,MUNICH
MK9320,AIR MAURITIUS,04/11/2013,11:15,11:15,0,FALSE,11,TRUE,PARIS /CHARLES DE GAULLE
BER8792,AIR BERLIN INC.,04/11/2014,11:20,11:20,0,FALSE,11,TRUE,BERLIN /TEGEL
IBE5792,IBERIA,04/11/2014,11:20,11:20,0,FALSE,11,TRUE,BRUSELAS
MON516,MONARCH AIRLINES,04/11/2014,11:20,11:20,0,FALSE,11,TRUE,MANCHESTER
VLG8989,VUELING AIRLINES,04/11/2014,11:20,11:20,0,FALSE,11,TRUE,BRUSELAS
YW8421,AIR NOSTRUM,04/11/2014,11:20,11:20,0,FALSE,11,TRUE,ALMERIA
BER8792,AIR BERLIN INC.,04/11/2013,11:20,11:20,0,FALSE,11,TRUE,BERLIN /TEGEL
IBE5792,IBERIA,04/11/2013,11:20,11:20,0,FALSE,11,TRUE,BRUSELAS
VLG8989,VUELING AIRLINES,04/11/2013,11:20,11:20,0,FALSE,11,TRUE,BRUSELAS
YW8421,AIR NOSTRUM,04/11/2013,11:20,11:20,0,FALSE,11,TRUE,ALMERIA
BER8792,AIR BERLIN INC.,04/11/2013,11:20,11:20,0,FALSE,11,TRUE,BERLIN /TEGEL
IBE5792,IBERIA,04/11/2013,11:20,11:20,0,FALSE,11,TRUE,BRUSELAS
VLG8989,VUELING AIRLINES,04/11/2013,11:20,11:20,0,FALSE,11,TRUE,BRUSELAS
YW8421,AIR NOSTRUM,04/11/2013,11:20,11:20,0,FALSE,11,TRUE,ALMERIA
BER8792,AIR BERLIN INC.,04/11/2013,11:20,11:20,0,FALSE,11,TRUE,BERLIN /TEGEL
IBE5792,IBERIA,04/11/2013,11:20,11:20,0,FALSE,11,TRUE,BRUSELAS
VLG8989,VUELING AIRLINES,04/11/2013,11:20,11:20,0,FALSE,11,TRUE,BRUSELAS
YW8421,AIR NOSTRUM,04/11/2013,11:20,11:20,0,FALSE,11,TRUE,ALMERIA
AF4877,AIR FRANCE,04/11/2014,11:25,11:25,0,FALSE,11,TRUE,GRAN CANARIA
AFL1492,AEROFLOT,04/11/2014,11:25,11:25,0,FALSE,11,TRUE,GRAN CANARIA
AZ2403,ALITALIA COMPAGNIA AEREA ITALIANA SPA,04/11/2014,11:25,11:25,0,FALSE,11,TRUE,GRAN CANARIA
EZS1401,"EASYJET SWITZERLAND, S.A.",04/11/2014,11:25,11:25,0,FALSE,11,TRUE,GINEBRA
JKK7566,SPANAIR,04/11/2014,11:25,11:25,0,FALSE,11,TRUE,GRAN CANARIA
KL3324,K.L.M. ROYAL DUTCH AIRLINES,04/11/2014,11:25,11:25,0,FALSE,11,TRUE,GRAN CANARIA
UX9034,AIR EUROPA,04/11/2014,11:25,11:25,0,FALSE,11,TRUE,GRAN CANARIA
AF4877,AIR FRANCE,04/11/2013,11:25,11:25,0,FALSE,11,TRUE,GRAN CANARIA
AFL1492,AEROFLOT,04/11/2013,11:25,11:25,0,FALSE,11,TRUE,GRAN CANARIA
AZ2403,ALITALIA COMPAGNIA AEREA ITALIANA SPA,04/11/2013,11:25,11:25,0,FALSE,11,TRUE,GRAN CANARIA
EZS1401,"EASYJET SWITZERLAND, S.A.",04/11/2013,11:25,11:25,0,FALSE,11,TRUE,GINEBRA
JKK7566,SPANAIR,04/11/2013,11:25,11:25,0,FALSE,11,TRUE,GRAN CANARIA
KL3324,K.L.M. ROYAL DUTCH AIRLINES,04/11/2013,11:25,11:25,0,FALSE,11,TRUE,GRAN CANARIA
UX9034,AIR EUROPA,04/11/2013,11:25,11:25,0,FALSE,11,TRUE,GRAN CANARIA
AF4877,AIR FRANCE,04/11/2013,11:25,11:25,0,FALSE,11,TRUE,GRAN CANARIA
AFL1492,AEROFLOT,04/11/2013,11:25,11:25,0,FALSE,11,TRUE,GRAN CANARIA
AZ2403,ALITALIA COMPAGNIA AEREA ITALIANA SPA,04/11/2013,11:25,11:25,0,FALSE,11,TRUE,GRAN CANARIA
EZS1401,"EASYJET SWITZERLAND, S.A.",04/11/2013,11:25,11:25,0,FALSE,11,TRUE,GINEBRA
JKK7566,SPANAIR,04/11/2013,11:25,11:25,0,FALSE,11,TRUE,GRAN CANARIA
KL3324,K.L.M. ROYAL DUTCH AIRLINES,04/11/2013,11:25,11:25,0,FALSE,11,TRUE,GRAN CANARIA
UX9034,AIR EUROPA,04/11/2013,11:25,11:25,0,FALSE,11,TRUE,GRAN CANARIA
AF4877,AIR FRANCE,04/11/2013,11:25,11:25,0,FALSE,11,TRUE,GRAN CANARIA
